"","Branches","Junctions","End_points_Voxels","Junction_Voxels","Slab_Voxels","Average_Branch_Length","Triple_Points","Quadruple_Points","Maximum_Branch_Length","replicate","Group","Batch","sample"
"250",1,0,2,0,1,2.215,0,0,2.215,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"251",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"252",1,0,2,0,3,4.965,0,0,4.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"253",5,2,4,2,11,4.215,2,0,5.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"254",1,0,2,0,4,4.487,0,0,4.487,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"255",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"256",1,0,2,0,10,15.403,0,0,15.403,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"257",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"258",3,1,3,1,1,2.511,1,0,2.951,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"259",3,1,3,1,0,2.511,1,0,1.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"260",3,1,3,1,7,5.06,1,0,8.315,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"261",10,5,5,7,24,4.345,5,0,14.857,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"262",1,0,2,0,1,2.951,0,0,2.951,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"263",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"264",5,2,4,2,9,3.489,2,0,5.748,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"265",1,0,2,0,5,6.96,0,0,6.96,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"266",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"267",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"268",1,0,2,0,1,2.598,0,0,2.598,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"269",14,4,11,18,28,5.853,2,1,16.659,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"270",1,0,2,0,11,15.632,0,0,15.632,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"271",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"272",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"273",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"274",1,0,2,0,7,9.175,0,0,9.175,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"275",1,0,2,0,6,6.282,0,0,6.282,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"276",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"277",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"278",1,0,2,0,3,4.813,0,0,4.813,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"279",3,1,3,1,4,3.447,1,0,5.595,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"280",3,1,2,2,7,4.215,0,1,9.693,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"281",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"282",1,0,2,0,1,2.951,0,0,2.951,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"283",1,0,2,0,6,7.542,0,0,7.542,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"284",12,5,8,10,40,5.837,4,1,11.794,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"285",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"286",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"287",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"288",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"289",4,1,3,3,9,4.482,0,0,8.238,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"290",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"291",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"292",1,0,2,0,2,3.112,0,0,3.112,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"293",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"294",1,0,2,0,5,7.142,0,0,7.142,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"295",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"296",1,0,2,0,10,14.455,0,0,14.455,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"297",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"298",1,0,2,0,2,2.692,0,0,2.692,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"299",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"300",1,0,2,0,10,14.18,0,0,14.18,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"301",1,0,2,0,2,3.848,0,0,3.848,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"302",1,0,2,0,13,16.451,0,0,16.451,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"303",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"304",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"305",1,0,2,0,3,5.317,0,0,5.317,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"306",1,0,2,0,15,18.734,0,0,18.734,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"307",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"308",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"309",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"310",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"311",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"312",1,0,2,0,15,18.17,0,0,18.17,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"313",1,0,2,0,6,8.173,0,0,8.173,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"314",1,0,2,0,8,11.747,0,0,11.747,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"315",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"316",7,3,5,3,35,7.576,3,0,18.408,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"317",10,3,6,9,39,7.296,0,1,20.276,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"318",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"319",1,0,2,0,2,3.533,0,0,3.533,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"320",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"321",1,0,2,0,9,10.97,0,0,10.97,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"322",1,0,2,0,9,10.55,0,0,10.55,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"323",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"324",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"325",1,0,2,0,6,7.542,0,0,7.542,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"326",1,0,2,0,4,5.883,0,0,5.883,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"327",3,1,3,1,9,5.032,1,0,11.142,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"328",11,5,7,7,63,8.211,5,0,20.889,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"329",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"330",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"331",1,0,2,0,4,6.11,0,0,6.11,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"332",1,0,2,0,10,12.983,0,0,12.983,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"333",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"334",1,0,2,0,4,6.063,0,0,6.063,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"335",9,4,5,5,42,7.35,3,1,12.355,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"336",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"337",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"338",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"339",1,0,2,0,3,4.43,0,0,4.43,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"340",1,0,2,0,1,2.951,0,0,2.951,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"341",1,0,2,0,8,9.232,0,0,9.232,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"342",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"343",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"344",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"345",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"346",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"347",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"348",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"349",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"350",8,3,5,7,30,6.975,1,2,21.559,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"351",1,0,2,0,5,8.479,0,0,8.479,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"352",7,3,4,6,25,6.37,2,1,14.122,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"353",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"354",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"355",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"356",1,0,2,0,3,4.927,0,0,4.927,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"357",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"358",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"359",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"360",3,1,3,1,1,2.371,1,0,2.215,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"361",1,0,2,0,21,24.074,0,0,24.074,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"362",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"363",1,0,2,0,5,7.693,0,0,7.693,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"364",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"365",22,9,13,22,69,6.277,6,2,22.59,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"366",3,1,3,1,8,4.574,1,0,5.128,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"367",1,0,2,0,16,18.96,0,0,18.96,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"368",1,0,2,0,15,19.268,0,0,19.268,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"369",1,0,2,0,4,6.644,0,0,6.644,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"370",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"371",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"372",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"373",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"374",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"375",1,0,2,0,22,25.053,0,0,25.053,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"376",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"377",1,0,2,0,13,14.98,0,0,14.98,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"378",1,0,2,0,1,1.795,0,0,1.795,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"379",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"380",1,0,2,0,4,6.483,0,0,6.483,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"381",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"382",1,0,2,0,11,13.185,0,0,13.185,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"383",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"384",17,8,10,23,53,5.9,6,1,20.478,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"385",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"386",1,0,2,0,11,13.816,0,0,13.816,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"387",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"388",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"389",3,1,3,1,26,11.77,1,0,27.203,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"390",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"391",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"392",1,0,2,0,0,0.897,0,0,0.897,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"393",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"394",1,0,2,0,3,4.43,0,0,4.43,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"395",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"396",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"397",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"398",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"399",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"400",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"401",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"402",1,0,2,0,0,1.633,0,0,1.633,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"403",1,0,2,0,7,9.28,0,0,9.28,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"404",9,4,6,8,45,8.56,4,0,14.925,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"405",1,0,2,0,4,6.063,0,0,6.063,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"406",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"407",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"408",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"409",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"410",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"411",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"412",1,0,2,0,12,14.617,0,0,14.617,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"413",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"414",1,0,2,0,6,8.345,0,0,8.345,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"415",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"416",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"417",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"418",1,0,2,0,1,2.682,0,0,2.682,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"419",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"420",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"421",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"422",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"423",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"424",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"425",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"426",1,0,2,0,4,6.063,0,0,6.063,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"427",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"428",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"429",1,0,2,0,8,10.178,0,0,10.178,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"430",5,2,4,2,8,3.611,2,0,5.797,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"431",5,2,4,2,28,8.11,2,0,19.326,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"432",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"433",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"434",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"435",1,0,2,0,2,3.294,0,0,3.294,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"436",1,0,2,0,12,15.383,0,0,15.383,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"437",1,0,2,0,2,3.647,0,0,3.647,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"438",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"439",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"440",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"441",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"442",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"443",1,0,2,0,5,8.537,0,0,8.537,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"444",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"445",1,0,2,0,2,4.231,0,0,4.231,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"446",58,27,32,56,1446,28.681,24,3,192.611,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"447",1,0,2,0,0,1.318,0,0,1.318,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"448",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"449",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"450",1,0,2,0,3,4.01,0,0,4.01,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"451",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"452",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"453",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"454",1,0,2,0,4,6.551,0,0,6.551,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"455",1,0,2,0,5,7.381,0,0,7.381,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"456",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"457",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"458",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"459",1,0,2,0,1,2.282,0,0,2.282,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"460",1,0,2,0,1,2.635,0,0,2.635,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"461",1,0,2,0,4,5.958,0,0,5.958,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"462",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"463",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"464",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"465",1,0,2,0,0,1.364,0,0,1.364,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"466",1,0,2,0,24,28.491,0,0,28.491,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"467",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"468",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"469",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"470",7,3,5,3,51,10.063,3,0,18.519,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"471",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"472",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"473",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"474",1,0,2,0,8,10.809,0,0,10.809,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"475",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"476",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"477",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"478",1,0,2,0,2,4.315,0,0,4.315,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"479",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"480",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"481",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"482",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"483",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"484",1,0,2,0,5,5.804,0,0,5.804,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"485",1,0,2,0,3,5.058,0,0,5.058,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"486",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"487",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"488",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"489",1,0,2,0,1,2.729,0,0,2.729,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"490",1,0,2,0,0,0.965,0,0,0.965,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"491",1,0,2,0,1,2.329,0,0,2.329,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"492",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"493",1,0,2,0,2,2.692,0,0,2.692,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"494",5,2,4,4,7,3.911,2,0,7.182,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"495",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"496",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"497",0,0,1,0,0,0,0,0,0,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
"498",1,0,2,0,1,1.93,0,0,1.93,"E6_KO_F0","KO@E7.5",1,"797.1_E6_KO"
